ELEMENT,Surface,Cpv
5443,P,-46.23519744
5444,P,-22.95668736
5445,P,-24.78034944
5446,P,-12.76563456
5447,P,-42.31968768
5448,P,-46.23519744
5449,P,-26.87219712
5450,P,-17.00296704
5451,P,-18.88026624
5452,P,-12.71199744
5453,P,-12.71199744
5454,P,-12.71199744
5455,P,-12.71199744
5456,P,-26.87219712
5457,P,-24.78034944
5458,P,-44.5188096
5459,P,-53.63712
5460,P,-53.63712
5461,P,-52.67165184
5462,P,-32.02136064
5463,P,-29.28586752
5464,P,-12.71199744
5465,P,-12.71199744
5466,P,-12.71199744
5467,P,-12.71199744
5468,P,-18.88026624
5469,P,-21.40121088
5470,P,-17.86116096
5471,P,-20.06028288
5472,P,-16.19841024
5473,P,-44.5188096
5474,P,-12.71199744
5475,P,-12.71199744
5476,P,-12.71199744
5477,P,-12.71199744
5478,P,-12.71199744
5479,P,-12.71199744
5480,P,-12.71199744
5481,P,-16.19841024
5482,P,-16.19841024
5483,P,-32.55773184
5484,P,-44.5188096
5485,P,-46.23519744
5486,P,-42.31968768
5487,P,-22.95668736
5488,P,-22.95668736
5489,P,-21.40121088
5490,P,-20.06028288
5491,P,-12.98018304
5492,P,-13.08745728
5493,P,-12.98018304
5494,P,-12.98018304
5495,P,-12.98018304
5496,P,-13.08745728
5497,P,-13.24836864
5498,P,-17.00296704
5499,P,-17.86116096
5500,P,-17.00296704
5501,P,-18.88026624
5502,P,-12.71199744
5503,P,-12.71199744
5504,P,-12.71199744
5505,P,-12.71199744
5506,P,-38.6187264
5507,P,-35.1323136
5508,P,-12.71199744
5509,P,-12.71199744
5510,P,-12.71199744
5511,P,-12.71199744
5512,P,-53.63712
5513,P,-52.67165184
5514,P,-44.5188096
5515,P,-51.38436096
5516,P,-12.71199744
5517,P,-12.71199744
5518,P,-12.71199744
5519,P,-12.71199744
5520,P,-12.71199744
5521,P,-13.24836864
5522,P,-13.40928
5523,P,-13.08745728
5524,P,-13.08745728
5525,P,-12.71199744
5526,P,-12.71199744
5527,P,-16.19841024
5528,P,-38.6187264
5529,P,-35.1323136
5530,P,-12.98018304
5531,P,-12.98018304
5532,P,-13.24836864
5533,P,-13.08745728
5534,P,-12.71199744
5535,P,-12.71199744
5536,P,-12.71199744
5537,P,-12.71199744
5538,P,-13.08745728
5539,P,-13.24836864
5540,P,-16.25204736
5541,P,-14.64293376
5542,P,-16.25204736
5543,P,-15.07203072
5544,P,-32.55773184
5545,P,-32.55773184
5546,P,-51.38436096
5547,P,-51.38436096
5548,P,-44.5188096
5549,P,-32.55773184
5550,P,-16.19841024
5551,P,-21.40121088
5552,P,-20.06028288
5553,P,-12.71199744
5554,P,-12.71199744
5555,P,-12.71199744
5556,P,-12.71199744
5557,P,-24.78034944
5558,P,-44.5188096
5559,P,-16.19841024
5560,P,-16.19841024
5561,P,-44.5188096
5562,P,-32.55773184
5563,P,-16.19841024
5564,P,-12.8729088
5565,P,-12.81927168
5566,P,-12.81927168
5567,P,-17.00296704
5568,P,-17.00296704
5569,P,-12.71199744
5570,P,-12.71199744
5571,P,-12.71199744
5572,P,-12.71199744
5573,P,-53.63712
5574,P,-44.5188096
5575,P,-49.82888448
5576,P,-52.67165184
5577,P,-12.76563456
5578,P,-12.76563456
5579,P,-12.81927168
5580,P,-12.76563456
5581,P,-51.38436096
5582,P,-53.63712
5583,P,-12.71199744
5584,P,-12.71199744
5585,P,-12.71199744
5586,P,-12.71199744
5587,P,-24.78034944
5588,P,-22.95668736
5589,P,-44.5188096
5590,P,-32.55773184
5591,P,-44.5188096
5592,P,-16.19841024
5593,P,-12.71199744
5594,P,-12.71199744
5595,P,-12.71199744
5596,P,-12.71199744
5597,P,-22.95668736
5598,P,-20.06028288
5599,P,-20.06028288
5600,P,-44.5188096
5601,P,-32.55773184
5602,P,-22.95668736
5603,P,-24.78034944
5604,P,-20.06028288
5605,P,-21.40121088
5606,P,-12.71199744
5607,P,-12.71199744
5608,P,-46.23519744
5609,P,-46.23519744
5610,P,-38.6187264
5611,P,-38.6187264
5612,P,-44.5188096
5613,P,-44.5188096
5614,P,-32.55773184
5615,P,-13.62382848
5616,P,-13.62382848
5617,P,-42.31968768
5618,P,-49.82888448
5619,P,-32.02136064
5620,P,-29.28586752
5621,P,-21.40121088
5622,P,-22.95668736
5623,P,-44.5188096
5624,P,-32.55773184
5625,P,-29.28586752
5626,P,-35.1323136
5627,P,-15.07203072
5628,P,-15.66203904
5629,P,-16.25204736
5630,P,-16.25204736
5631,P,-15.66203904
5632,P,-16.25204736
5633,P,-16.19841024
5634,P,-16.19841024
5635,P,-32.55773184
5636,P,-32.55773184
5637,P,-13.08745728
5638,P,-13.08745728
5639,P,-12.98018304
5640,P,-12.8729088
5641,P,-29.28586752
5642,P,-32.02136064
5643,P,-32.55773184
5644,P,-12.81927168
5645,P,-12.81927168
5646,P,-42.31968768
5647,P,-49.82888448
5648,P,-12.71199744
5649,P,-12.71199744
5650,P,-13.62382848
5651,P,-13.62382848
5652,P,-46.23519744
5653,P,-42.31968768
5654,P,-17.86116096
5655,P,-17.86116096
5656,P,-17.00296704
5657,P,-16.25204736
5658,P,-49.82888448
5659,P,-24.78034944
5660,P,-24.78034944
5661,P,-32.02136064
5662,P,-32.02136064
5663,P,-16.19841024
5664,P,-16.19841024
5665,P,-18.88026624
5666,P,-17.86116096
5667,P,-16.19841024
5668,P,-16.19841024
5669,P,-44.5188096
5670,P,-16.19841024
5671,P,-32.55773184
5672,P,-32.55773184
5673,P,-16.19841024
5674,P,-44.5188096
5675,P,-32.55773184
5676,P,-16.19841024
5677,P,-16.19841024
5678,P,-44.5188096
5679,P,-44.5188096
5680,P,-16.19841024
5681,P,-12.71199744
5682,P,-12.71199744
5683,P,-12.71199744
5684,P,-12.71199744
5685,P,-44.5188096
5686,P,-16.19841024
5687,P,-16.19841024
5688,P,-32.55773184
5689,P,-16.19841024
5690,P,-44.5188096
5691,P,-32.55773184
5692,P,-32.55773184
5693,P,-32.55773184
5694,P,-44.5188096
5695,P,-16.19841024
5696,P,-44.5188096
5697,P,-32.55773184
5698,P,-16.19841024
5699,P,-44.5188096
5700,P,-32.55773184
5701,P,-16.19841024
5702,P,-16.19841024
5703,P,-44.5188096
5704,P,-44.5188096
5705,P,-32.55773184
5706,P,-16.19841024
5707,P,-44.5188096
5708,P,-32.55773184
5709,P,-44.5188096
5710,P,-16.19841024
5711,P,-32.55773184
5712,P,-16.19841024
5713,P,-16.19841024
5714,P,-32.55773184
5715,P,-44.5188096
5716,P,-13.24836864
5717,P,-13.24836864
5718,P,-44.5188096
5719,P,-32.55773184
5720,P,-12.71199744
5721,P,-12.71199744
5722,P,-12.71199744
5723,P,-12.71199744
5724,P,-16.19841024
5725,P,-32.55773184
5726,P,-44.5188096
5727,P,-24.78034944
5728,P,-20.06028288
5729,P,-21.40121088
5730,P,-12.71199744
5731,P,-12.71199744
5732,P,-12.71199744
5733,P,-12.71199744
5734,P,-13.40928
5735,P,-13.62382848
5736,P,-13.62382848
5737,P,-32.55773184
5738,P,-16.19841024
5739,P,-44.5188096
5740,P,-17.86116096
5741,P,-20.06028288
5742,P,-17.86116096
5743,P,-18.88026624
5744,P,-44.5188096
5745,P,-16.19841024
5746,P,-16.25204736
5747,P,-16.25204736
5748,P,-16.19841024
5749,P,-18.88026624
5750,P,-17.86116096
5751,P,-44.5188096
5752,P,-16.19841024
5753,P,-12.76563456
5754,P,-12.81927168
5755,P,-12.8729088
5756,P,-12.8729088
5757,P,-44.5188096
5758,P,-16.19841024
5759,P,-13.08745728
5760,P,-13.24836864
5761,P,-12.98018304
5762,P,-13.08745728
5763,P,-51.38436096
5764,P,-44.5188096
5765,P,-52.67165184
5766,P,-44.5188096
5767,P,-16.19841024
5768,P,-29.28586752
5769,P,-26.87219712
5770,P,-24.78034944
5771,P,-26.87219712
5772,P,-26.87219712
5773,P,-29.28586752
5774,P,-32.02136064
5775,P,-21.40121088
5776,P,-22.95668736
5777,P,-24.78034944
5778,P,-46.23519744
5779,P,-35.1323136
5780,P,-46.23519744
5781,P,-42.31968768
5782,P,-22.95668736
5783,P,-12.71199744
5784,P,-12.71199744
5785,P,-12.71199744
5786,P,-35.1323136
5787,P,-29.28586752
5788,P,-32.02136064
5789,P,-35.1323136
5790,P,-29.28586752
5791,P,-32.02136064
5792,P,-12.71199744
5793,P,-12.71199744
5794,P,-32.02136064
5795,P,-35.1323136
5796,P,-18.88026624
5797,P,-18.88026624
5798,P,-21.40121088
5799,P,-21.40121088
5800,P,-12.71199744
5801,P,-12.71199744
5802,P,-12.71199744
5803,P,-44.5188096
5804,P,-32.55773184
5805,P,-16.19841024
5806,P,-13.89201408
5807,P,-13.62382848
5808,P,-13.89201408
5809,P,-13.62382848
5810,P,-44.5188096
5811,P,-16.19841024
5812,P,-16.19841024
5813,P,-12.71199744
5814,P,-12.71199744
5815,P,-12.71199744
5816,P,-12.71199744
5817,P,-12.71199744
5818,P,-29.28586752
5819,P,-26.87219712
5820,P,-42.31968768
5821,P,-49.82888448
5822,P,-38.6187264
5823,P,-38.6187264
5824,P,-22.95668736
5825,P,-24.78034944
5826,P,-29.28586752
5827,P,-29.28586752
5828,P,-35.1323136
5829,P,-13.62382848
5830,P,-14.26747392
5831,P,-13.89201408
5832,P,-13.89201408
5833,P,-22.95668736
5834,P,-18.88026624
5835,P,-21.40121088
5836,P,-20.06028288
5837,P,-21.40121088
5838,P,-29.28586752
5839,P,-32.02136064
5840,P,-38.6187264
5841,P,-35.1323136
5842,P,-46.23519744
5843,P,-46.23519744
5844,P,-42.31968768
5845,P,-38.6187264
5846,P,-32.02136064
5847,P,-15.66203904
5848,P,-15.07203072
5849,P,-16.25204736
5850,P,-15.07203072
5851,P,-16.25204736
5852,P,-18.88026624
5853,P,-49.82888448
5854,P,-17.86116096
5855,P,-17.00296704
5856,P,-24.78034944
5857,P,-22.95668736
5858,P,-26.87219712
5859,P,-24.78034944
5860,P,-21.40121088
5861,P,-22.95668736
5862,P,-21.40121088
5863,P,-52.67165184
5864,P,-42.31968768
5865,P,-35.1323136
5866,P,-32.02136064
5867,P,-29.28586752
5868,P,-16.19841024
5869,P,-44.5188096
5870,P,-24.78034944
5871,P,-24.78034944
5872,P,-29.28586752
5873,P,-26.87219712
5874,P,-22.95668736
5875,P,-20.06028288
5876,P,-24.78034944
5877,P,-22.95668736
5878,P,-12.81927168
5879,P,-12.8729088
5880,P,-12.81927168
5881,P,-12.81927168
5882,P,-44.5188096
5883,P,-44.5188096
5884,P,-52.67165184
5885,P,-52.67165184
5886,P,-13.62382848
5887,P,-13.40928
5888,P,-13.89201408
5889,P,-13.89201408
5890,P,-15.07203072
5891,P,-14.64293376
5892,P,-14.26747392
5893,P,-14.26747392
5894,P,-24.78034944
5895,P,-22.95668736
5896,P,-29.28586752
5897,P,-29.28586752
5898,P,-49.82888448
5899,P,-53.63712
5900,P,-29.28586752
5901,P,-24.78034944
5902,P,-24.78034944
5903,P,-24.78034944
5904,P,-24.78034944
5905,P,-22.95668736
5906,P,-24.78034944
5907,P,-22.95668736
5908,P,-20.06028288
5909,P,-20.06028288
5910,P,-13.40928
5911,P,-12.71199744
5912,P,-12.71199744
5913,P,-12.71199744
5914,P,-12.71199744
5915,P,-21.40121088
5916,P,-24.78034944
5917,P,-20.06028288
5918,P,-21.40121088
5919,P,-35.1323136
5920,P,-32.02136064
5921,P,-26.87219712
5922,P,-24.78034944
5923,P,-21.40121088
5924,P,-22.95668736
5925,P,-21.40121088
5926,P,-22.95668736
5927,P,-32.02136064
5928,P,-29.28586752
5929,P,-22.95668736
5930,P,-21.40121088
5931,P,-22.95668736
5932,P,-21.40121088
5933,P,-29.28586752
5934,P,-24.78034944
5935,P,-24.78034944
5936,P,-29.28586752
5937,P,-29.28586752
5938,P,-29.28586752
5939,P,-32.02136064
5940,P,-24.78034944
5941,P,-24.78034944
5942,P,-17.00296704
5943,P,-17.00296704
5944,P,-12.76563456
5945,P,-12.71199744
5946,P,-12.76563456
5947,P,-12.71199744
5948,P,-42.31968768
5949,P,-38.6187264
5950,P,-24.78034944
5951,P,-22.95668736
5952,P,-35.1323136
5953,P,-42.31968768
5954,P,-42.31968768
5955,P,-51.38436096
5956,P,-51.38436096
5957,P,-16.19841024
5958,P,-32.55773184
5959,P,-35.1323136
5960,P,-32.55773184
5961,P,-44.5188096
5962,P,-32.55773184
5963,P,-22.95668736
5964,P,-22.95668736
5965,P,-32.55773184
5966,P,-44.5188096
5967,P,-12.71199744
5968,P,-12.76563456
5969,P,-12.76563456
5970,P,-12.81927168
5971,P,-24.78034944
5972,P,-32.55773184
5973,P,-16.19841024
5974,P,-32.55773184
5975,P,-44.5188096
5976,P,-16.19841024
5977,P,-44.5188096
5978,P,-32.55773184
5979,P,-44.5188096
5980,P,-52.67165184
5981,P,-53.63712
5982,P,-16.19841024
5983,P,-44.5188096
5984,P,-32.55773184
5985,P,-44.5188096
5986,P,-16.19841024
5987,P,-32.55773184
5988,P,-44.5188096
5989,P,-12.98018304
5990,P,-12.8729088
5991,P,-46.23519744
5992,P,-44.5188096
5993,P,-16.19841024
5994,P,-16.19841024
5995,P,-44.5188096
5996,P,-44.5188096
5997,P,-16.19841024
5998,P,-42.31968768
5999,P,-24.78034944
6000,P,-22.95668736
6001,P,-44.5188096
6002,P,-32.55773184
6003,P,-16.19841024
6004,P,-32.55773184
6005,P,-18.88026624
6006,P,-17.86116096
6007,P,-17.00296704
6008,P,-17.00296704
6009,P,-44.5188096
6010,P,-16.19841024
6011,P,-32.55773184
6012,P,-51.38436096
6013,P,-53.63712
6014,P,-16.19841024
6015,P,-44.5188096
6016,P,-44.5188096
6017,P,-32.55773184
6018,P,-13.62382848
6019,P,-13.40928
6020,P,-13.40928
6021,P,-13.40928
6022,P,-32.55773184
6023,P,-44.5188096
6024,P,-16.19841024
6025,P,-16.19841024
6026,P,-32.55773184
6027,P,-32.55773184
6028,P,-35.1323136
6029,P,-46.23519744
6030,P,-42.31968768
6031,P,-16.19841024
6032,P,-16.19841024
6033,P,-26.87219712
6034,P,-22.95668736
6035,P,-35.1323136
6036,P,-32.02136064
6037,P,-29.28586752
6038,P,-26.87219712
6039,P,-29.28586752
6040,P,-29.28586752
6041,P,-32.02136064
6042,P,-29.28586752
6043,P,-35.1323136
6044,P,-29.28586752
6045,P,-46.23519744
6046,P,-42.31968768
6047,P,-35.1323136
6048,P,-35.1323136
6049,P,-38.6187264
6050,P,-12.71199744
6051,P,-12.71199744
6052,P,-12.71199744
6053,P,-12.71199744
6054,P,-52.67165184
6055,P,-52.67165184
6056,P,-13.24836864
6057,P,-38.6187264
6058,P,-38.6187264
6059,P,-15.07203072
6060,P,-15.66203904
6061,P,-14.64293376
6062,P,-15.07203072
6063,P,-22.95668736
6064,P,-26.87219712
6065,P,-24.78034944
6066,P,-26.87219712
6067,P,-46.23519744
6068,P,-42.31968768
6069,P,-21.40121088
6070,P,-26.87219712
6071,P,-21.40121088
6072,P,-26.87219712
6073,P,-52.67165184
6074,P,-53.63712
6075,P,-46.23519744
6076,P,-46.23519744
6077,P,-42.31968768
6078,P,-46.23519744
6079,P,-35.1323136
6080,P,-35.1323136
6081,P,-42.31968768
6082,P,-35.1323136
6083,P,-35.1323136
6084,P,-29.28586752
6085,P,-51.38436096
6086,P,-51.38436096
6087,P,-52.67165184
6088,P,-29.28586752
6089,P,-53.63712
6090,P,-49.82888448
6091,P,-35.1323136
6092,P,-35.1323136
6093,P,-32.55773184
6094,P,-44.5188096
6095,P,-16.19841024
6096,P,-16.19841024
6097,P,-46.23519744
6098,P,-42.31968768
6099,P,-52.67165184
6100,P,-52.67165184
6101,P,-32.55773184
6102,P,-32.55773184
6103,P,-16.19841024
6104,P,-13.24836864
6105,P,-13.08745728
6106,P,-13.24836864
6107,P,-13.08745728
6108,P,-16.19841024
6109,P,-44.5188096
6110,P,-16.19841024
6111,P,-32.55773184
6112,P,-16.19841024
6113,P,-32.55773184
6114,P,-32.55773184
6115,P,-16.19841024
6116,P,-16.19841024
6117,P,-35.1323136
6118,P,-29.28586752
6119,P,-42.31968768
6120,P,-35.1323136
6121,P,-32.02136064
6122,P,-29.28586752
6123,P,-26.87219712
6124,P,-16.19841024
6125,P,-16.19841024
6126,P,-44.5188096
6127,P,-44.5188096
6128,P,-24.78034944
6129,P,-35.1323136
6130,P,-35.1323136
6131,P,-42.31968768
6132,P,-46.23519744
6133,P,-32.02136064
6134,P,-12.71199744
6135,P,-12.71199744
6136,P,-12.71199744
6137,P,-12.71199744
6138,P,-42.31968768
6139,P,-38.6187264
6140,P,-24.78034944
6141,P,-20.06028288
6142,P,-22.95668736
6143,P,-24.78034944
6144,P,-20.06028288
6145,P,-20.06028288
6146,P,-18.88026624
6147,P,-18.88026624
6148,P,-53.63712
6149,P,-29.28586752
6150,P,-29.28586752
6151,P,-52.67165184
6152,P,-52.67165184
6153,P,-49.82888448
6154,P,-32.55773184
6155,P,-32.55773184
6156,P,-16.19841024
6157,P,-32.55773184
6158,P,-44.5188096
6159,P,-51.38436096
6160,P,-32.02136064
6161,P,-35.1323136
6162,P,-22.95668736
6163,P,-24.78034944
6164,P,-44.5188096
6165,P,-16.19841024
6166,P,-16.19841024
6167,P,-16.19841024
6168,P,-49.82888448
6169,P,-53.63712
6170,P,-44.5188096
6171,P,-16.19841024
6172,P,-51.38436096
6173,P,-44.5188096
6174,P,-32.55773184
6175,P,-16.19841024
6176,P,-21.40121088
6177,P,-53.63712
6178,P,-53.63712
6179,P,-20.06028288
6180,P,-15.66203904
6181,P,-42.31968768
6182,P,-38.6187264
6183,P,-32.02136064
6184,P,-29.28586752
6185,P,-35.1323136
6186,P,-24.78034944
6187,P,-22.95668736
6188,P,-26.87219712
6189,P,-22.95668736
6190,P,-38.6187264
6191,P,-46.23519744
6192,P,-22.95668736
6193,P,-21.40121088
6194,P,-53.63712
6195,P,-49.82888448
6196,P,-22.95668736
6197,P,-24.78034944
6198,P,-26.87219712
6199,P,-20.06028288
6200,P,-21.40121088
6201,P,-21.40121088
6202,P,-21.40121088
6203,P,-18.88026624
6204,P,-18.88026624
6205,P,-24.78034944
6206,P,-22.95668736
6207,P,-17.86116096
6208,P,-17.00296704
6209,P,-16.25204736
6210,P,-29.28586752
6211,P,-52.67165184
6212,P,-49.82888448
6213,P,-32.02136064
6214,P,-26.87219712
6215,P,-44.5188096
6216,P,-16.19841024
6217,P,-16.19841024
6218,P,-16.19841024
6219,P,-44.5188096
6220,P,-32.55773184
6221,P,-32.55773184
6222,P,-16.19841024
6223,P,-44.5188096
6224,P,-32.55773184
6225,P,-32.55773184
6226,P,-32.55773184
6227,P,-32.55773184
6228,P,-17.86116096
6229,P,-16.25204736
6230,P,-17.86116096
6231,P,-17.00296704
6232,P,-32.55773184
6233,P,-32.55773184
6234,P,-22.95668736
6235,P,-44.5188096
6236,P,-32.55773184
6237,P,-32.55773184
6238,P,-32.55773184
6239,P,-16.19841024
6240,P,-44.5188096
6241,P,-38.6187264
6242,P,-42.31968768
6243,P,-35.1323136
6244,P,-49.82888448
6245,P,-26.87219712
6246,P,-16.25204736
6247,P,-15.07203072
6248,P,-15.66203904
6249,P,-15.66203904
6250,P,-26.87219712
6251,P,-26.87219712
6252,P,-21.40121088
6253,P,-24.78034944
6254,P,-35.1323136
6255,P,-46.23519744
6256,P,-42.31968768
6257,P,-51.38436096
6258,P,-52.67165184
6259,P,-53.63712
6260,P,-32.02136064
6261,P,-29.28586752
6262,P,-53.63712
6263,P,-52.67165184
6264,P,-52.67165184
6265,P,-49.82888448
6266,P,-42.31968768
6267,P,-24.78034944
6268,P,-22.95668736
6269,P,-14.64293376
6270,P,-14.26747392
6271,P,-13.89201408
6272,P,-13.89201408
6273,P,-52.67165184
6274,P,-53.63712
6275,P,-32.55773184
6276,P,-44.5188096
6277,P,-32.55773184
6278,P,-44.5188096
6279,P,-32.55773184
6280,P,-16.19841024
6281,P,-16.19841024
6282,P,2.36003328
6283,P,-35.1323136
6284,P,-32.55773184
6285,P,-16.19841024
6286,P,-29.28586752
6287,P,-35.1323136
6288,P,-32.55773184
6289,P,-32.55773184
6290,P,-44.5188096
6291,P,-32.55773184
6292,P,-52.67165184
6293,P,-51.38436096
6294,P,-53.63712
6295,P,-53.63712
6296,P,-32.55773184
6297,P,-16.19841024
6298,P,-13.62382848
6299,P,-51.38436096
6300,P,-32.55773184
6301,P,-32.55773184
6302,P,-32.55773184
6303,P,-32.55773184
6304,P,-16.19841024
6305,P,-16.19841024
6306,P,-32.55773184
6307,P,-16.19841024
6308,P,-16.19841024
6309,P,-26.87219712
6310,P,-22.95668736
6311,P,-22.95668736
6312,P,-24.78034944
6313,P,-29.28586752
6314,P,-12.71199744
6315,P,-52.67165184
6316,P,-53.63712
6317,P,-15.07203072
6318,P,-15.07203072
6319,P,-14.64293376
6320,P,-14.26747392
6321,P,-53.63712
6322,P,-38.6187264
6323,P,-38.6187264
6324,P,-18.88026624
6325,P,-29.28586752
6326,P,-35.1323136
6327,P,-12.71199744
6328,P,-12.71199744
6329,P,-12.71199744
6330,P,-12.71199744
6331,P,-26.87219712
6332,P,-24.78034944
6333,P,-53.63712
6334,P,-20.06028288
6335,P,-22.95668736
6336,P,-20.06028288
6337,P,-21.40121088
6338,P,-46.23519744
6339,P,-38.6187264
6340,P,-52.67165184
6341,P,-53.63712
6342,P,-12.71199744
6343,P,-12.71199744
6344,P,-12.71199744
6345,P,-12.71199744
6346,P,-32.02136064
6347,P,-32.02136064
6348,P,-35.1323136
6349,P,-38.6187264
6350,P,-13.24836864
6351,P,-13.24836864
6352,P,-13.62382848
6353,P,-13.40928
6354,P,-52.67165184
6355,P,-53.63712
6356,P,-53.63712
6357,P,-52.67165184
6358,P,-18.88026624
6359,P,-17.86116096
6360,P,-20.06028288
6361,P,-17.86116096
6362,P,-53.63712
6363,P,-46.23519744
6364,P,-51.38436096
6365,P,-52.67165184
6366,P,-12.71199744
6367,P,-12.71199744
6368,P,-12.76563456
6369,P,-12.81927168
6370,P,-53.63712
6371,P,-51.38436096
6372,P,-38.6187264
6373,P,-42.31968768
6374,P,-32.55773184
6375,P,-16.19841024
6376,P,-42.31968768
6377,P,-38.6187264
6378,P,-26.87219712
6379,P,-29.28586752
6380,P,-51.38436096
6381,P,-42.31968768
6382,P,-46.23519744
6383,P,-52.67165184
6384,P,-53.63712
6385,P,-52.67165184
6386,P,-53.63712
6387,P,-13.24836864
6388,P,-13.24836864
6389,P,-13.08745728
6390,P,-46.23519744
6391,P,-29.28586752
6392,P,-35.1323136
6393,P,-42.31968768
6394,P,-46.23519744
6395,P,-42.31968768
6396,P,-46.23519744
6397,P,-49.82888448
6398,P,-52.67165184
6399,P,-35.1323136
6400,P,-29.28586752
6401,P,-29.28586752
6402,P,-29.28586752
6403,P,-13.24836864
6404,P,-13.24836864
6405,P,-16.19841024
6406,P,-32.55773184
6407,P,-32.55773184
6408,P,-32.55773184
6409,P,-52.67165184
6410,P,-52.67165184
6411,P,-32.55773184
6412,P,-16.19841024
6413,P,-16.19841024
6414,P,-32.55773184
6415,P,-29.28586752
6416,P,-35.1323136
6417,P,-16.19841024
6418,P,-32.55773184
6419,P,-16.19841024
6420,P,-32.55773184
6421,P,-12.98018304
6422,P,-12.98018304
6423,P,-12.71199744
6424,P,-12.71199744
6425,P,-12.71199744
6426,P,-12.71199744
6427,P,37.59962112
6428,P,21.1866624
6429,P,60.01993728
6430,P,21.1866624
6431,P,21.1866624
6432,P,21.1866624
6433,P,21.1866624
6434,P,50.57980416
6435,P,50.57980416
6436,P,21.1866624
6437,P,60.01993728
6438,P,50.57980416
6439,P,21.1866624
6440,P,2.36003328
6441,P,63.88180992
6442,P,55.72896768
6443,P,55.72896768
6444,P,55.72896768
6445,P,63.88180992
6446,P,63.88180992
6447,P,63.88180992
6448,P,63.88180992
6449,P,21.1866624
6450,P,2.36003328
6451,P,2.36003328
6452,P,2.36003328
6453,P,21.1866624
6454,P,21.1866624
6455,P,21.1866624
6456,P,21.1866624
6457,P,50.57980416
6458,P,50.57980416
6459,P,50.57980416
6460,P,63.88180992
6461,P,63.88180992
6462,P,63.88180992
6463,P,63.88180992
6464,P,63.88180992
6465,P,63.88180992
6466,P,63.88180992
6467,P,63.88180992
6468,P,60.01993728
6469,P,60.01993728
6470,P,50.57980416
6471,P,60.01993728
6472,P,60.01993728
6473,P,67.52913408
6474,P,63.88180992
6475,P,63.88180992
6476,P,21.1866624
6477,P,55.72896768
6478,P,55.72896768
6479,P,41.40785664
6480,P,38.67236352
6481,P,33.30865152
6482,P,55.72896768
6483,P,53.79803136
6484,P,55.72896768
6485,P,52.24255488
6486,P,55.72896768
6487,P,55.72896768
6488,P,33.30865152
6489,P,33.30865152
6490,P,33.30865152
6491,P,33.30865152
6492,P,33.30865152
6493,P,55.72896768
6494,P,55.72896768
6495,P,55.72896768
6496,P,55.72896768
6497,P,33.30865152
6498,P,33.30865152
6499,P,33.30865152
6500,P,33.30865152
6501,P,33.30865152
6502,P,33.30865152
6503,P,55.72896768
6504,P,37.65325824
6505,P,55.72896768
6506,P,52.24255488
6507,P,55.72896768
6508,P,33.30865152
6509,P,33.30865152
6510,P,33.30865152
6511,P,33.30865152
6512,P,33.30865152
6513,P,33.30865152
6514,P,37.65325824
6515,P,33.30865152
6516,P,37.65325824
6517,P,37.59962112
6518,P,50.57980416
6519,P,37.59962112
6520,P,21.1866624
6521,P,21.1866624
6522,P,21.1866624
6523,P,50.57980416
6524,P,50.57980416
6525,P,21.1866624
6526,P,50.57980416
6527,P,37.59962112
6528,P,21.1866624
6529,P,21.1866624
6530,P,21.1866624
6531,P,50.57980416
6532,P,50.57980416
6533,P,60.01993728
6534,P,63.88180992
6535,P,67.52913408
6536,P,63.88180992
6537,P,55.72896768
6538,P,55.72896768
6539,P,55.72896768
6540,P,55.72896768
6541,P,63.88180992
6542,P,68.1191424
6543,P,67.52913408
6544,P,63.88180992
6545,P,63.88180992
6546,P,63.88180992
6547,P,63.88180992
6548,P,63.88180992
6549,P,63.88180992
6550,P,63.88180992
6551,P,55.72896768
6552,P,37.59962112
6553,P,21.1866624
6554,P,50.57980416
6555,P,21.1866624
6556,P,60.01993728
6557,P,21.1866624
6558,P,21.1866624
6559,P,21.1866624
